title,combined_score,topic_label,topic_module_count,avg_similarity,max_similarity,best_module,description
Executive (MD6/HMK Finance),0.16367364347860647,"singapore management university, singapore management, management university",1,0.13837376182046454,0.35980251193392143,EG3612 – Vacation Industrial Attachment,"Interested applicants are invited to apply directly at the NUS
Career Portal Your application will be processed only if you apply
via NUS
Career Portal We regret that only shortlisted candidates will be notified. Job Description: About Us Join the National University of Singapore (NUS) Finance Team – Where Innovation Meets Excellence At NUS, the Office of Finance stands as a dynamic and strategic partner, driving financial sustainability and operational excellence. Our team plays a crucial role in overseeing financial planning, optimising resources, and enabling the University’s ambition and innovation. We are at the forefront of formulating, reviewing, and analysing the University’s operating, strategic, and capital budgets. Through strong governance, robust financial processes, and cutting-edge systems, we ensure every dollar is put to its best use, fueling research, education, and transformation. Why Join Us? 🚀 Make an Impact: Play a key role in shaping financial strategies that influence the University’s growth and global standing. 📈Growth & Development: We believe in continuous learning, offering mentorship, career development, and upskilling opportunities. 🤝Collaborative Culture: Join a high-performing team that values trust, innovation, and excellence. 🔹Finance Transformation: Be part of initiatives leveraging SAP S4 Hana, AI-driven analytics, and digital finance solutions to drive efficiency and future-ready finance operations. If you are passionate about finance, thrive in a dynamic environment, and want to be part of a team that drives meaningful impact, we’d love to hear from you! Join us and be a part of shaping the future of finance at NUS! Website: https://www.nus.edu.sg/finance LinkedIn: https://www.linkedin.com/company/nus-office-of-finance/ Job Description A part of the Finance Business Partner team handling daily finance operations for the Research Centre / Institutes within the cluster. Foster and maintain a regular working relationship within the Institutes, central shared services teams, and other functional partners. Duties & Responsibilities Handle daily financial operations of the Research Institutes within the cluster (including inter-department billing, fixed assets and journal postings). Preparation of accurate and timely financial information and reports. Support grant claim matters for timely submission to funding agencies and ensure that adequate supporting documentation is available for audit review. Provide guidance to Institutes on financial matters and ensure the Institutes are in compliance with University’s financial policies and procedures, and funding agencies’ terms & conditions / guidelines. Contribute to the ongoing improvement of financial processes and controls, for operational efficiency. Review and ensure compliance with related tax filing including GST, withholding tax and taxable benefits for personal claims. Support the team during financial year-end closing to ensure all legitimate transactions are properly recorded, and year-end closing deadlines are met. Support the team in the annual fixed assets verification exercise, ensuring compliance with the verification procedures and maintaining accurate records of fixed assets. Support in other finance functions as and when required by the team. Qualifications Accounting Degree/ACCA Preferable with 1 to 3 years of working experience A team player with good communication and interpersonal skills Possess maturity and work collaboratively with people at all levels Attention to detail and organized Able to work independently, or in a team, with self-awareness in meeting deadlines Self-starter with the ability to multi-task Familiarity with SAP will be advantageous"
Maintenance Technician,0.16309954132181703,"maintenance project, maintenance management, equipment engineering",1,0.1405158700040127,0.35264778478287784,EG3612 – Vacation Industrial Attachment,"Job Description & Requirements: Implement and support machinery maintenance on Mechanical & Electrical aspects  according to schedules. Attend to breakdown, servicing, repairing, and urgent requests on equipment and facilities. Record and report all faults, deficiencies, and other unusual occurrences, as well as the time and materials expended on work orders. Perform  preventive maintenance work and any other duties as assigned by Superior. Minimum of 2 years & above."
Physician Aide,0.1627667706551531,"clinic products services, healthcare industry able, patients clinic products",1,0.1537896392379669,0.32443639298164983,BN2105 – Medical Device Life Cycle Management,"Job Description To assist physicians in attending to patients Hands-on experience in administering treatments including cupping, moxibustion and therapy treatment Explaining wellness treatments to customers and recommend appropriate treatments Ensure turnover and tidiness of treatment beds, towels and equipment Ensuring general clinic cleanliness and harmonious Attentive to customer's need at all times Perform administrative duties as required Job Requirements Candidates must be diligent and be willing to learn At least 1-2 years of relevant experience Good customer service skills Good communication skills Well-groomed, hygienic, and presentable at all times Able to communicate and explain treatment in the language understood by the customer Basic computer knowledge and skills. Able to work retail hours"
Technician (Electrical / Mechanical),0.1626340377907252,"maintenance project, maintenance management, equipment engineering",1,0.1296688535748572,0.37201429998572966,EG3612 – Vacation Industrial Attachment,"* Perform routine and preventative maintenance on terminal equipment, such as bucket elevators, air slides, compressors, and other mechanical systems. * Diagnose and troublesshoot mechanical and electrical issues to ensure minimal downntime and efficient operations. * Ensure that all tools and equipment are in safe and optimal working condition, making necessary repairs and adjustments as required. * Monitor and manage the flow of cement products within the terminal inclusive of ship receiving and bulk loading to ensure efficient handling and storage. * Maintain accurate records of maintenance activities, equipment performance, and any issues that arise. * Work collaboratively with other team members to achieve operational goals. * Higher Nitec or Diploma holders in Electrical /Mechanical /Automation Engineering * 1-2 years of experience a Technician in the cement terminal industry * Forklift license or Welder certificate is a plus * Abilty to work in a cement terminal environment, which may include exposure to dust, noise, and varying temperatures * Strong problem-solving skills and attention to detail * Able to work independently and as part of the team"
MASSEUR,0.1626007157778116,"clinic products services, healthcare industry able, patients clinic products",1,0.1577930840759587,0.31559922891895875,EG2401A – Engineering Professionalism,"Performing different types of massages, and wellness therapies. Communicating with guests during massages to adjust massage techniques as required. Resolving guest complaints and reporting any accidents to the supervisor. Cleaning and sanitizing work areas, changing treatment room sheets, and sterilizing all instruments and equipment before each use. Explaining massages, treatments, and therapies to guests and providing suitable recommendations as needed. Willingness to work night shift and split shift. Willingness to work extra hours or weekend if needed."
Admin Officer [Gov],0.16258611357155092,"singapore management university, singapore management, management university",1,0.12728382052876355,0.37654474498204565,EG3612 – Vacation Industrial Attachment,"Kickstart your admin career with hands-on experience in a professional government environment ! Up to $3,200 Contract Period: 6 - 12 months Working Hours: Mon – Thurs: 8.30am – 6.00pm, Fri: 8.30am – 5.30pm Location: Central Region Responsibiities: Make reminder calls to company representatives regarding corporate documentation submissions. Send follow-up emails to company representatives who are unreachable by phone. Respond to queries regarding corporate documentation, where applicable. Support administrative and registry operations, including: Office supplies inventory management.Processing invoices and gifts.Mail handling and digitisation of files. Requirements: Diploma in Business or related fields. By submitting your resume, you consent to the collection, use, and disclosure of your personal information per ScienTec’s Privacy Policy (scientecconsulting.com/privacy-policy). This authorizes us to: Contact you about potential opportunities. Delete personal data as it is not required at this application stage. All applications will be processed with strict confidence. Only shortlisted candidates will be contacted. Lim Zi Yu (Crystal) - R26159881 ScienTec Consulting Pte Ltd - 11C5781"
Senior Executive / Executive (Student Recruitment Partnership),0.16216608716380096,"singapore management university, singapore management, management university",1,0.13091960945349254,0.36717303509383786,EG3612 – Vacation Industrial Attachment,"Student Recruitment Conduct all campus tours and tapping on relevant propositions and strengths of the institution to seize sales closures. Attend to international students’ queries via phone, email and/or face-to-face. Conduct regular and timely follow-up with prospective international students to meet enrolment targets. Participate in recruitment fairs/seminars/events. Handle enrolment-related administrative works Maintain an updated & presentable sales kit and marketing collaterals of all assigned programmes. Develop and maintain good working relationships with stakeholders to drive and achieve the recruitment target. Lead Management Follow up with all inquiries and accurately update the progress in CRM. Provide accurate and prompt advice with regards to admission requirements and programmes benefits to prospective students. Assist newly enrolled students with enrolment process. Work with Country Managers (CMs) to build and secure sales pipelines. Provide weekly Lead & Sales Report, Analysis & Action Plans Channel Relationship Development and Management Coordinate with stakeholders (such as Recruitment Partners, CMs, other cross- functional personnel, etc) to deliver and meet partner expectations. Coordinate and work with CMs to accommodate and maximize campus visits. Support CMs in all areas pertaining to marketing and students recruitment activities such as Open House and Study Tours Ensure high satisfaction rate from all-stakeholders (students, parents, agents) and seek good reviews to ensure positive outreach. Others Ensure compliance to EduTrust requirements in all marketing and recruitment activities performed. Any other ad-hoc duties as required by the company from time to time. Requirements Degree in any fields with 1-2 years of experience. Self-motivated and result-driven with a proven track record of consistent sales achievement. Service-oriented and flexible, able to engage with a range of prospective customers across various programmes levels. Ability to work under pressure. Team orientated with good interpersonal skills. Possess good communication skills and ability to speak fluent Mandarin and English. We are seeking candidates proficient in Mandarin to effectively communicate with Mandarin-speaking parents/students. Willing to work on weekends when needed (Typically 1 Sat/Sun per month) We regret to inform you that only shortlisted candidates will be notified."
Director of Administration,0.16191010370568093,"singapore management university, singapore management, management university",1,0.1338212920563223,0.36008975259757814,EG3612 – Vacation Industrial Attachment,"Key Responsibilities Provide strategic and operational leadership across administration, facilities, HR administration, and internal controls. Ensure full compliance with SSG / EduTrust and relevant Singapore regulatory requirements. Oversee administrative operations, policies, processes, and continuous improvement initiatives. Lead and develop administrative teams, fostering a professional and service-oriented culture. Manage facilities, vendors, and resources to support academic and business operations. Partner with senior management on budgeting, planning, and institutional growth initiatives. Requirements Bachelor’s degree in Business Administration, Management, or a related field. 8–12 years of relevant experience, with at least 3–5 years in a senior leadership role . Strong knowledge of Singapore College regulations, SSG/EduTrust frameworks , and employment laws. Proven leadership, stakeholder management, and problem-solving skills. Highly organised, detail-oriented, and able to manage multiple priorities."
"Engineer, Product & Process",0.16187073784000522,"engineering manufacturing, manufacturing processes, manufacturing process",1,0.14025471300412667,0.34702608137359087,EG3612 – Vacation Industrial Attachment,"Job Description: Own end-to end product and process responsibility for precision CNC-machined parts from NPI through stable mass production. Lead the development, validation, and optimization of CNC machining processes, including tooling, fixturing, and cutting strategy. Drive FAI, qualification builds, and technical readiness for semiconductor equipment customers. Actively lead yield, cycle time, scrap, and cost reduction initiatives using data-driven problem solving. Provide direct, hands-on shopfloor leadership during setup, ramp-up, and complex machining issues. Work cross-functionally to translate customer requirements into robust manufacturing processes. Represent manufacturing engineering in customer technical discussions, audits, and continuous improvement reviews. Job Requirement : Degree in Mechanical or Mechatronics Engineering, or related discipline. Minimum 7+ years of hands-on experience in precision CNC machining (milling and/or turning, multi-axis preferred). Proven track record owning tight-tolerance, high-mix, low-volume precision parts to mass production. Strong mastery of engineering drawings, GD&T, and machining feasibility analysis. Deep practical knowledge of process development, tooling strategy, fixturing, and cycle optimization. Demonstrated experience leading NPI, FAI, and engineering change execution with minimal production disruption. Comfortable operating as shopfloor-focused engineer, not desk-bound, in a fast-paced manufacturing environment. High level of ownership, technical judgement, and communication ability when interfacing with customers and internal teams. Hands-on experience with PLM systems (e.g. Siemens Teamcenter), CAD tools (e.g. SolidWorks) and NX CAM will be a strong added advantage. Willing to work on-site at Changi North Crescent."
Medical Social Worker ,0.16171873718310098,"junior care advisor, care staff, care services",1,0.1527762505854022,0.3212230029265186,BN4109 – Special Topic In Bioengineering,"You will be posted to Vanguard Care Home @ Senja / Woodlands. This Medical Social Work (MSW) will provide psycho-social assessment, social work intervention and support to residents and their families to resolve personal, social, emotional, and financial issues. The role involves facilitating residents to benefit from comprehensive health and social services that help to reduce the burden on them and their families. Job Responsibilities MSW works with the Nurse Manager, Rehab Manager, and Ops Team to facilitate resident admissions and to ensure the appropriate support is provided to our residents. Attend multi-disciplinary meetings with medical staff, nurses, and other healthcare professionals to discuss, propose, and coordinate care plans for residents. Design and develop relevant programmes on psycho-socio care that promote quality care that look at well-being of residents. Counsel resident and their family members on psycho-socio care plans Liaise with organisations that provide services to meet residents' and their families needs and refer them to community support organisations if necessary. Focus on family-centred care by encouraging participation among residents' family members. Active participation in visiting residents at wards and join organization/residents' related events. Identify gaps and streamline work processes within organization and service deliveries related to care and needs of residents and families. Advocate for changes with relevant stakeholders to enhance the care and well-being of residents. To keep up to date with the latest government guidelines on healthcare and social service programs, funding schemes available within the community/sector. Develop the ability to work with different levels of internal colleagues to foster close liaison on issues arising and/or feedback related to residents. Participate as part of the Multi-disciplinary Case Assessment Team (MCAT) assessors to conduct residents' pre-admission assessment. Establish and confirm source of social facts shown in the social background of all new applicants. Manage Medifund administration and applications in collaborations with Finance Dept. Administer renewals of residents' funding schemes when needed, e.g. Household means testing, etc. on a timely basis. Develop and monitor the social wellness care plan of residents. Develop discharge care plan for residents if their health condition is fit for discharge. Any other duties as assigned by Reporting Manager/Supervisor. Requirements: Candidate must possess a Degree in Social Work. At least 1 - 3 years of relevant healthcare industry experience. Pleasant and mature disposition with empathy and patience dealing with residents, next-of-kins, and staff alike. Demonstrate inititative to identify, plan, develop, and implement resourcefulness to find solutions to missing gaps in work processes and mutually benefits stakeholders. Required Skill(s): Good communication and people engagement skills. Good organisation ability. We regret to inform that only shortlisted candidates will be notified."
Operation Director (Food Industry),0.16153116407560744,"senior food technologist, food technologist, food manufacturing",1,0.15423996355784655,0.31735771144416225,EG3612 – Vacation Industrial Attachment,"Job Summary Working hours: 6 days working day Job Responsibilities: Manage and oversee the operations of units achieving financial goals Ability to development long and short term plan Manage, build and maintain cordial relationship Conduct Monthly Business Review and Quarterly Business Review Lead and achieve customer’s satisfactory survey Achieve KPI Lead & supervise a team of staff to achieve goals Instill training and building people capability Responsible for the respective sector financial performance Uphold the Group’s Health, Safety & Environment (HSE) standards Ensure high level of food quality is served at the units Responsible for the scheduling and deployment of manpower to ensure smooth operations Requires travelling to multiples units Perform administrative duties Ability to execute  Business Continuity Health and Safety Responsibilities: Follow health, safety and security procedures Maintain safe personal presentation standards Consult on health and safety matters Report all incidents and hazards immediately Complete all required HSE training Adhere to the site food safety plan, hygiene procedures and standards HSE Policy / Procedure Documents: Health, Safety and Environment Policy Employee Health, Safety and Environment Handbook Relevant Inspection Forms / SOPs / PWI Material Safety Data Sheet (MSDS) We regret only shortlisted candidates will be notified."
High School Counselor,0.16141774813341597,"occupational therapy, special education, language therapy",1,0.14617865628702792,0.3329132462748422,BN2001 – Independent Study,"REPORTS TO : Student Services Director JOB GOAL : The High School Counselor provides proactive, Christ-centered counseling and academic guidance for students in Grades 9-12. The counselor promotes emotional well-being, resilience, and academic success through direct counseling services, collaboration with teachers and parents, and schoolwide initiatives. Serving as a student advocate and intermediary, the counselor supports effective communication between students, faculty, administration, and parents. A primary focus is guiding students through college and career planning. All ICS faculty demonstrate Christian character through kindness, grace, and integrity, creating a nurturing space for students. PERFORMANCE RESPONSIBILITIES: Counseling & Student Support Provide individual and small-group counseling to support students’ social-emotional, behavioral, and interpersonal needs. Maintain a safe, confidential, and supportive environment that promotes student trust and growth. Implement preventive and responsive interventions using evidence-based, solution-focused, and restorative approaches. Partner with the Learning Support Teacher and MS/HS Principal to address students’ holistic needs through targeted academic, social, and emotional interventions that enhance classroom engagement, organization, motivation, and peer relationships. Refer students to external professionals or agencies when specialized care is required, ensuring coordinated follow-up and communication. Consultation & Collaboration Serve as a student advocate and liaison, fostering open communication among students, teachers, parents, and administration. Partner with teachers to design classroom strategies that promote positive behavioral, social-emotional, and academic outcomes. Support crisis management by providing immediate intervention and follow-up support when necessary. Academic, College, and Career Counseling Provide students and families with personalized academic, college, and career counseling throughout high school, supporting course selection, graduation planning, and postsecondary preparation. Guide students through the college exploration, application, and decision process, integrating faith-based discernment and reflection. Plan and coordinate college fairs, scholarship information sessions, and financial aid workshops in partnership with universities and external organizations. Implement and refine students’ High School and Post High School plans on an annual basis through individual counseling that results in a written academic learning plan for each student. Design, deliver, and evaluate developmentally appropriate lessons focused on executive functioning, academic success, emotional wellness, resilience, and college/career readiness (during Advisory). Manage student schedules, grades, transcripts, and College Board records, ensuring data accuracy and alignment with graduation requirements. Oversee the College Board Advanced Placement (AP) program and coordinate all relevant courses and assessments. Coordinate the administration of standardized assessments (PSAT, SAT, AP exams, etc.) and use data to inform counseling and academic planning. Review academic records for prospective students to assess eligibility for grade level admission. Parent & Community Engagement Partner with parents to promote consistent home-school approaches to supporting student development. Provide parent education workshops and communication to strengthen understanding of adolescent development, stress management, and college readiness. Lead alumni engagement and mentorship initiatives that connect graduates with current students for guidance and inspiration. School-Wide Contributions Support student transitions between Middle School to High School and from High School to Post Secondary institutions through targeted workshops and programs. Maintain accurate, confidential records and ensure compliance with school policies and ethical standards. Participate in the Service Learning program (Project 4:12) including the capstone project Week Without Walls (WWW) by co-leading a team. Participate actively in faculty meetings, chapel, and school events, modeling the school’s values and Christ-centered mission. Engage in ongoing professional development in counseling, academic advising, college guidance, and related areas. Exemplify strong interpersonal and communication skills. Meet everyday stress with emotional stability, objectivity and optimism. Perform other duties as assigned. QUALIFICATIONS : A Bachelor’s degree in a related field or equivalent experience [Preferred] Master’s degree in Counseling, School Psychology, or a related field Teaching credential from a US state, Canadian province or from ACSI (exceptions will be approved by the Academic Board) Experience in international college and career counseling [Preferred] Minimum 3–5 years of experience in school counseling (international or cross-cultural experience preferred)"
Production Coordinator,0.16137112569792986,"senior food technologist, food technologist, food manufacturing",1,0.14912423171569064,0.3267889832400861,EG3612 – Vacation Industrial Attachment,"Job Responsibilities: Assist in developing Production schedules and timelines in coordination with Production Manager. Coordinate with internal departments and external vendors to ensure availability of resources, materials, and equipment for Production activities. Monitor work orders progress and deadlines, identifying potential issues. Proactively and promptly addressing them to avoid delays and shortage. Coordinate with Purchasing to procure and maintain inventory of materials, supplies, and equipment needed for Production. Assist Production Manager in allocating resources, including manpower and equipment, to meet Production requirements and optimise efficiency. Monitor resource utilisation and identify opportunities for cost savings and process improvements. Provide administrative support to the Production team, including maintaining work order documentation. Document quality issues and work with the Production team to implement corrective actions and preventive measures. Any other ad-hoc tasks as and when required by Superior. Job Requirements: Diploma in Business/Supply Chain Management, or other related field. 1 year+ of experience in Production coordination roles, preferably in a food manufacturing or Production environment. Candidates without experience are welcome to apply. Strong organisational and multitasking skills, with the ability to prioritise tasks and meet deadlines in a fast-paced environment. Excellent communication and interpersonal skills, with the ability to collaborate effectively with cross-functional teams. Proficiency in project management tools and software, such as NAV. Knowledge of Production processes is a plus. · Attention to detail and a commitment to quality and continuous improvement."
Admin cum Drafter,0.16136466817271597,"senior food technologist, food technologist, food manufacturing",1,0.14207971111448303,0.34084573681643193,EG3612 – Vacation Industrial Attachment,"Company Overview / Employee Value Proposition Established in December 2014, Foodco SG Pte Ltd (FCSG) specialises in the supply and maintenance of refrigeration systems, providing reliable solutions to support our clients’ operational needs. Job Summary Support operational efficiency by managing office documentation, financial transactions, and technical drawings to enable seamless project execution and administrative functions. Responsibilities Prepare, organize, and maintain office documentation including files, reports, and correspondence to ensure accurate record-keeping and accessibility Create and issue invoices, delivery orders (DO), and quotations to support timely financial processing and client communications Process accounts receivable and payable tasks to assist in maintaining accurate financial records Collaborate with the project management team by providing administrative support to facilitate project coordination and execution Produce and update CAD drawings or assist engineers and designers to deliver precise technical documentation for projects Perform ad-hoc administrative duties as assigned to support overall office operations and project needs Required competencies and certifications Proficiency in AutoCAD for producing and updating technical drawings Minimum 1 year of experience in an administrative and accounts assistant role"
PREVENTIVE MAINTENANCE TECHNICIAN,0.16117047125053663,"senior food technologist, food technologist, food manufacturing",1,0.14667912811898462,0.3306759181965321,EG3612 – Vacation Industrial Attachment,"Preventive Maintenance Technician- Troubleshoot, repair and maintain food production equipment - Execute emergency breakdown protocols - Assist in resolving downtime issues - Clean equipment and maintain equipment hygiene requirements for production use, after installation and/or repairs - Collate and coordinate maintenance work, at times need to work with contractor - Comply with cleanliness and safety regulations while setting up and maintaining food manufacturing equipment - Able to perform ad-hoc duty when require - Basic electrical and refrigerator knowledge - Prepare maintenance reports/records in relation to the work assignedRequirements - Minimum 1 Year of experience in maintenance work and engineering field, preferable in food manufacturing - “O” leave / NTC3 or NITEC in Mechanical Enginnering - Able to performance Shift- Willing to learn new skills - Positive work attitude"
Field Services Technician,0.1610963571171949,"maintenance project, maintenance management, equipment engineering",1,0.1418551135248273,0.33995337671813797,EG3612 – Vacation Industrial Attachment,"Job Description · Services and maintance equipments at customers' sites · Check and monitor the performance of the installed equipments · Carry out preventive maintenance services of the installed equipments · Provide quality repair services which include troubleshoot of equipment problems, identify root cause, rectify defects and restore equipment operation · Replacement of defective units, components or parts where appropriates · Cleaning for components or parts where appropriates · Able to work in Fab environment and perform standby duties · Perform other related duties as assigned by supervisors"
Foot Reflexologist,0.1610483700898506,"clinic products services, healthcare industry able, patients clinic products",1,0.15498046259947562,0.31346274343211983,BN3202 – Musculoskeletal Biomechanics,"Greet each guest, enthusiastically and with a smile to create a friendly positive experience. Work as a team and cooperate with other colleagues To perform foot reflexology treatments following the established protocols, and allotted treatment times. Explaining foot reflexology, treatments, and therapies to guests and providing suitable recommendations as needed. Background in holistic healing, such as meditation and aromatherapy, is a plus Follow company rules and regulations Keep all the confidentiality of the company as well as the customers Manual dexterity Keep the house clean At least 3 years of experience"
FOOD PRODUCTION GM,0.1610247906962829,"senior food technologist, food technologist, food manufacturing",1,0.15099366557845553,0.3213184405063216,BN4101 – B.Eng. Dissertation,"The Production Manager oversees all operations of the food production plant, ensuring work processes are simplified, costs are reduced, and production processes run efficiently.  He/She sets key performance indicators (KPI), and develops new food production standards and standard operating procedures (SOPs). He/She monitors quality assurance, investigates production or quality issues and recommends solutions. He/She must undergo training in internal food safety audits and serves on the organisation's food safety internal audit committee. He/She works in a food production environment and may be required to work in shifts. He/She is exposed to physically demanding work conditions such as long standing hours and hot or cold temperatures. Arrange plant visits and physical inspections by external auditors. Develop standard operating procedures (SOPs) and prepare reports and work instructions. Draft capacity plans to evaluate sustainability of new or modified manufacturing processes. Establish food production strategies for sustainability. Establish production documentations and maintenance. Identify and implement yield opportunities and forecast yield targets. Implement new or modified production processes for regulatory approval, commissioning and operation. Implement test programmes to resolve hardware and major set-up issues in mass production. Improve operation planning through the use of big data and advanced analytics modelling. Investigate low yield and quality assurance. Investigate production or quality issues and recommend solutions. Lead key production processes in compliance with budget, schedules, quality control, and cross-departmental coordination. Lead working level communities to explore opportunities for improvement projects. Manage manpower, equipment, raw materials and ingredient resources to meet production objectives. Review regular production performance reports. Set food production key performance indicators (KPIs). Support product quality and food safety processes to ensure that finished products meet specifications and regulatory standards."
CNC Machinists,0.1609866220375073,"engineering manufacturing, manufacturing processes, manufacturing process",1,0.15796634494615822,0.3071822384770382,EG3612 – Vacation Industrial Attachment,"Duties: Setting & operate CNC machines. 操作数控机器（铣床/车床） Able to sets up jigs, fixtures and tooling required for machining process. 能够设置加工过程所需的夹具 Able to write simple programs for CNC Milling machines 能够为CNC铣床编写简单的程序 Able to interpret technical drawing and familiar with drawing symbols 能够理解技术绘图和熟悉绘图符 Knowledge and familiarity with machine cutting tools and application of cutting parameters 熟悉机床切削工具和切削参数的应用 Perform in-process inspection of parts and document results when necessary 必要时执行零件的检查过程和文件结果 Ensure efficient machine setup, run time and achieve the desired quality expectation of parts 确保有效的机器设置，运行时间和达到部件质量期望 Comply with company safety rules and regulations 遵守公司安全规则 Maintain good housekeeping practices 在机器和工作区保持良好的事务管理 Requirements: NITEC/ITE/Technical Certificate in Mechanical/Precision/Tool and Die Engineering or equivalent NITEC / ITE / 机械工程文凭或相等文凭 Preferably with at least 1-2 years of CNC machining experience in Precision Engineering 至少有1-2年在精密/塑料环境中的CNC加工经验 Able to read and interpret blueprints 能够阅读和理解蓝图 Experience in CNC routers is highly advantageous 拥有使用CNC路由器的经验为佳 May need to work night shift as required可能需要按要求上夜班 No experience, provide training 无经验，提供培训 Fresh graduates / No experience welcome to apply 应届毕业生/无经验欢迎申请 Salary neg. depend on your experience and qualification. 新水面谈， 取决于您的经验和资格。"
Medical Social Worker - St. Andrew's Nursing Home (Tampines North),0.16095291275073842,"junior care advisor, care staff, care services",1,0.126379434876946,0.3701875121816183,BN4103 – Assistive Technology for Persons with Disability,"Job Summary The Medical Social Worker serves as the primary point of contact for patients and their families, providing counseling, social work intervention, and practical assistance to address personal, social, emotional, and financial challenges arising from illness. Working collaboratively with the multidisciplinary healthcare team, the MSW supports patients and caregivers to improve overall wellbeing and continuity of care. Key Responsibilities 1. Medical Social Work Functions Patient & Family Support Conduct psychosocial assessments of patients and families to identify social, emotional, and financial needs. Provide counseling and casework intervention to help patients and families cope with illness-related challenges. Screen the social background of all new applicants and identify cases requiring financial and/or social assistance. Care Coordination & Collaboration Work closely with doctors, nurses, and other healthcare professionals to develop and implement holistic care plans. Participate actively in patient care conferences and family conferences. Liaise with internal and external service providers, including public assistance schemes, home care services, rehabilitation providers, and community resources. Financial Assistance & Resource Mobilisation Apply for Medifund assistance and other relevant financial aid schemes. Source financial support for patients who are unable to afford nursing home or long-term care services. Liaise with government agencies, voluntary welfare organisations, and community partners (including religious organisations where appropriate) to meet patients’ needs. Programme & Activity Development Plan and conduct social and engagement activities for nursing home residents. Initiate and develop new support services for ex-patients and caregivers. Documentation & Reporting Maintain accurate and timely computerized case records and statistics, including complex cases such as family-rejected or caregiver burn-out situations. Prepare social work and related reports for management and external agencies upon request by the ED or Principal MSW. Field Work Conduct field visits to hospital wards, workplaces, institutions, and community agencies as part of case management and follow-up. Professional Practice Remain updated on government healthcare policies, social service schemes, and best practices in medical social work. 2. Administrative Responsibilities Assist in the allocation and coordination of work within the department. Supervise, coach, and conduct performance appraisals for the department’s Administrative Assistant. 3. Additional Responsibilities Participate in the training and orientation of new staff and volunteers. Contribute to internal and external committees, workgroups, and research projects as directed by the Senior MSW or Executive Director. Provide coverage for other Medical Social Workers (MSW/MSWA) during their absence when required. Qualifications Degree in Social Work from a recognised institution. 2–4 years of relevant working experience in medical social work, healthcare, or community-based social services. Registered or eligible for registration with the relevant professional body (where applicable). Core Competencies & Skills Strong casework and counseling skills, with the ability to manage complex psychosocial and financial cases. Good knowledge of healthcare systems, community resources, and government assistance schemes. Ability to work effectively in a multidisciplinary healthcare environment. Excellent communication and interpersonal skills, with sensitivity to patients and families from diverse backgrounds. Strong assessment, problem-solving, and advocacy skills. Good documentation and report-writing skills. Ability to work independently as well as collaboratively within a team. Emotionally resilient, empathetic, and able to manage challenging situations professionally."
Senior Machinist,0.16049758673084621,"engineering manufacturing, manufacturing processes, manufacturing process",1,0.13840475713919417,0.3438602375576609,EG3612 – Vacation Industrial Attachment,"1. Able to work independently, experience knowledge of requirement of parts drawings and processes. 2. Tooling and fixture and able to coordinate machining requirement on machining parts. 3. Having both Milling and Turning experience is both appreciated. 4. Quality and tolerances on drawing experience required. 5. Mori Seiki Turning Experience required."
Senior Executive/Manager - Community Care,0.16046533892024978,"junior care advisor, care staff, care services",1,0.11638577046916784,0.3877369718447313,BN4102 – Gerontechnology in Ageing,"Purpose of Job Plays a crucial role in coordinating care services, ensuring high-quality, person-centred care for seniors. This role involves overseeing care planning, coordinating services, engaging with stakeholders, managing community resources, and liaising with a team of care professionals to improve the well-being and social inclusion of seniors in the community. Key Responsibility Areas Coordinate with Stakeholders to draft processes and workflows to deliver seamless, integrated care for community dwelling seniors. Engage with caregivers, next-of-kin and external stakeholders to enhance community care integration and improve service linkages. Develop and review care plans, workflows, service manuals and communication processes to drive continuous service improvement. Monitor care standards, ensure adherence to SOPs and address escalated issues to maintain high-quality service delivery. Prepare administrative reports aligned with service requirements and programme goals to ensure accountability and transparency. Manage and oversee the coordination of care planning, delivery, and case management processes including psychoeducation, referrals and multidisciplinary interventions for seniors, including regular review of Individual Care Plans (ICPs) to meet evolving needs. Plan, implement and evaluate groupwork sessions and outreach initiatives to support seniors and caregivers. Undertake any additional duties as assigned by the Deputy/Executive Director. Requirements Experience: Relevant experience in care co-ordination for seniors for their integrated care in the community. Experience in working with stakeholders in the Eldercare sector. Experience in programme development, evaluation and co-ordination. Experience in inteRAI assessment will be an advantage, as well as case management, groupwork and community engagement. Proven experience in supervising and leading teams to deliver high-quality services Qualifications: Graduate Diploma, Bachelor's, or Master's degree in Social Work or Nursing or Relevant Allied Health Qualifications Others: Required travelling for home visits to different locations in service boundary. Competencies Prior experience in client or patient care, preferably in community or eldercare settings such as nursing homes, active ageing centres, or healthcare institutions. Strong knowledge of care planning, case management, inteRAI and community engagement strategies. Excellent coordination, communication and interpersonal skills to coordinate with various stakeholders. Ability to handle crisis situations, make data-driven decisions, and implement care improvement strategies. Proficient in resource/volunteer management, program evaluation and resource planning. Preferably bilingual and knowledge of dialects will be an added advantage."
