title,description,semantic_avg_similarity,skill_votes,skill_coverage
Senior Principal Data Scientist,"Get to Know the Team The Fulfilment Tech Family is an integral part of Grab, connecting our wide-ranging marketplaces across Southeast Asia. We develop real-time distributed systems and machine learning solutions to process hundreds of millions of requests daily, ensuring efficient allocation of supply, pricing, and seamless order matching. Our mission: Build reliable and impactful products for driver-partners. Optimize the ability to fulfil consumer needs in any conditions. Develop sustainable marketplaces, balancing user experience and operational costs across stakeholders. We're hiring a Senior Principal Data Scientist to join the Fulfilment team. You're an individual contributor whom will lead strategic optimization initiatives that elevate pricing, dispatch, and supply management strategies. You'll combine in-depth data-driven methodologies with a strategic mindset to drive automation and marketplace efficiency. Get to Know the Role As a Senior Principal Data Scientist, you'll shape and advance cross-system Fulfilment strategies, accounting for how passengers and driver-partners respond to platform interventions. You'll leverage machine learning and operations research methodologies to optimize marketplace-level operational outcomes. Through joint optimization across systems—pricing, dispatch, and supply positioning—you'll design interpretable, adaptable, and multi-objective-aware Reinforcement Learning decision agents. You'll model marketplace behaviour and develop policies to automate key aspects of platform operations, contributing lasting impact for customers, driver-partners, and Grab. You'll report to the Head of Data Science and work onsite at Grab's One North Singapore office. The Critical Tasks You Will Perform You will: Develop ML and DL models to improve generalisation and operational efficiency Create unified Reinforcement Learning architectures that coordinate multiple elements, including pricing, dispatch, and supply positioning, while balancing diverse marketplace objectives. Design frameworks for joint optimization of marketplace systems through hierarchical or multi-agent RL approaches that push the operational Pareto frontier. Explore representations of data that consider supply-demand signals, behaviour elasticity, and factors like weather, traffic, and user intent. Build interpretable models to capture passenger and driver decision-making across diverse scenarios and operational conditions. Devise feedback loops to respond to passenger and driver behaviour, considering geographical differences and behavioural patterns over time. Collaborate with data engineers and backend teams to refine and integrate optimization models into real-time production systems. Work with the platform and experimentation teams to validate models in live environments and drive iterative improvements. Guide technical teams by leading efforts in data science while fostering collaboration and excellence. What Essential Skills You Will Need You have a Master Degree in Computer Science, Operations Research, Applied Mathematics, or related field with at least 10 years of relevant experience. You have experience with Reinforcement Learning, MDPs, stochastic control, or behavioural modelling under uncertainty. You have experience deploying ML models in online learning systems, sequential decision frameworks, or simulation-based techniques for optimization tasks. You have fluency in Python and experience with ML libraries such as PyTorch or TensorFlow for developing robust learning algorithms. You are familiar with tools such as Spark or Ray to build scalable workflows for data-driven optimization and training. You can bridge business challenges into concrete modelling problems with actionable outputs. You have advanced skills to interpret platform data and understand marketplace elasticity, user behaviour, and external environmental influences, contributing to actionable insights for real-world applications. You may also apply directly via https://smrtr.io/wRtCm",0.2670434489885514,1,2.083333333333333
Principal Financials Integrations Consultant,"About the Team Workday Financials Integration Consultant is a member of Workday’s APAC Technical Services organization dedicated to the implementation of our cloud-based software. We help customers make the most of the Workday platform! About the Role The Financials Integration Consultant works closely with the client’s project team to design, develop, and deploy a customer’s various technical requirements. These requirements include integrations between Workday and adjacent systems in the customer landscape, migration of data from existing customer systems to Workday, and relevant reporting and analytic solutions. The Sr. Technical Consultant has knowledge of core design principles, common data modeling and patterns, project implementation methodology About You We are looking for hardworking, creative consultants who are passionate about what they do! You should excel at explaining complex concepts in simple terms and understanding customer procedures. You are curious about how things work and love solving puzzles. We look for team members who will suggest creative and new ways to develop and deliver technical solutions. You should be an innovative self-starter who can drive ideas from concept through implementation. Basic Qualifications 5+ years of hands-on experience with WD Integration Technology 5+ years of Financials domain experience Ability to converse fluently in Mandarin Other Qualifications Advanced understanding of the complete software implementation lifecycle Active Workday Implementer Certification or Workday PRO Certification Participation in minimum of 5 full life cycle software implementations Experience taking a leadership role within a software, system, or application implementation. Advanced skills with EDI, Web Services, XML, XSLT, Java, .Net or other integration technology Advanced skills with Workday integration technologies such as EIB, Document Transformation, and Workday Studio Advanced understanding of the complete software implementation lifecycle - including integrations requirements gathering, design, development, testing, and move to production 5+ years of experience through all stages of a project lifecycle including requirements gathering, integration design, development, integration testing, and move to production Experience leading an Integration workstream on a software implementation Excellent creative thinking, an eagerness to overcome challenges and work independently towards success. Ability to prioritize and balance multiple sophisticated projects at the same time Being agile and flexible while adapting to a changing environment Passion in learning and mastering new technologies and technical skills Excellent customer service skills and desire to go above and beyond for customer satisfaction Teamwork, and efficiency focus",0.20215091567066157,0,0.0
Senior Cybersecurity Talent & Leadership Development Specialist,"The staff is responsible to architect and lead our initiatives for growing and retaining top-tier cybersecurity professionals. •	The role is responsible for the end-to-end design and management of frameworks that empower our entire cybersecurity workforce to achieve its full potential. •	A primary emphasis will be placed on building a robust talent pipeline for our current and future Chief Information Security Officers (CISOs) and ensuring they possess the advanced competencies required to protect the organization. T •	This position sits at the intersection of human capital strategy, cybersecurity, and data analytics This covers the following: Comprehensive Talent & Career Framework Design: •	Develop and operationalize a comprehensive talent mobility framework that outlines clear career pathways, advancement criteria, and growth opportunities for the entire cybersecurity division. •	In collaboration with senior leadership, define and map the critical skills, competencies, rotational assignments, and mentorship opportunities required for all key roles, with a specialized track for aspiring and current CISOs. Holistic Learning & Development (L&D) Strategy: •	Design and manage a robust L&D framework tailored to the unique needs of cybersecurity professionals at all levels. This includes a specialized curriculum mapped to the advanced skills and competencies required for the CISO role. •	Establish and implement systems to track employee and CISO competency levels, certifications, and professional development progress to identify skill gaps and inform learning strategies. Program Management & Stakeholder Engagement: •	Lead the execution of all talent development programs, serving as the main point of contact for participants, CISOs, and key stakeholders across the organization. •	Interface directly with cybersecurity leaders and staff at all levels to promote program participation, provide guidance, and gather feedback for continuous improvement. Data-Driven Reporting & Strategic Insights: •	Establish key performance indicators (KPIs) and benchmarks to track the success, impact, and timely delivery of all talent development initiatives. •	Leverage data analytics to transform program data into clear, insightful reports and visualizations (e.g., using Tableau, Excel) for management. •	Provide data-driven recommendations to inform strategic decisions regarding talent investment, succession planning, and overall workforce development. Requirements: •	A Bachelor’s degree in Business, Human Resources, Organizational Development, or a related field is required. •	Experience: A minimum of 8 years of proven experience in learning and development, talent management, talent mobility, or a related human capital field is essential. •	Deep expertise in designing and implementing large-scale career frameworks and professional development programs. •	Strong stakeholder management and communication skills with a demonstrated ability to collaborate with and influence leaders and employees at all levels. •	Exceptional analytical mindset with the ability to translate complex data into compelling visual stories and strategic insights. Required skills: •	High proficiency in data analysis and visualization tools (e.g., Tableau, MS Excel). •	Experience with a programming language for data analysis, such as Python, is highly desirable/preferred. •	A professional certification in data analytics, human resources (e.g., SHRM-CP), or cybersecurity (e.g., Security+) would be a distinct advantage. Job location: Punggol/ Buona Vista/ Hybird Working days: Monday to Friday 830-530pm Contract role: 1 year (Immediate to 01 December 2026) Salary: $7460 to $11940 EA License No: 96C4864 Reg. No.: R24121728 EUNICE WOO JING QI",0.20745393145957788,0,0.0
Data Analyst,"Responsibilities: 1. Develop comprehensive product metrics and quantitative measurement structure based on product stages and business purposes; 2. Prototype analysis pipelines to provide insights, and provide quick responses to business inquiries and events; 3. Conduct routine and non-routine end-to-end analyses with large, complex data sets, and make recommendations on appropriate solutions; 4. Cooperate with PM / Ops team / R&D / Algo, promote the implementation of optimization scheme, and bring about the actual improvement and growth of the business. Qualifications Minimum Qualifications: 1. Bachelor degree or above in Computer Science, Statistics, Mathematics or other related majors; 2. Relevant working experience in Data Analysis, Data Science, or machine learning; 3. Proficient in SQL/Python or R, experienced in massive data manipulation, machine learning & modeling; 4. Solid technical & knowledge of A/B testing methodologies, can consistently explore and find the best practice; 5. Strong technical leadership combined with hands-on data mining and machine learning application experience; 6. Insightful data sense and rigorous logical mindset, capable of providing systematic approaches to solve business problems; 7. Quickly familiar with and starting a new business; Can lead a small project team to support business. Willingness to both teach others and learn new techniques. Preferred Qualifications: 1. 5 years and above relevant work experience from a large-scale internet business; 2.Background in internet companies or payments is preferred; 3.Strong interest in Data Analysis, Data Mining is preferred；",0.252545148363407,0,0.0
"Assistant Relationship Manager (Credit Analyst/Corp Bank, $6.5K) (ID: 691966)","Responsibilities: •	Assist Relationship Managers and leadership with strategic planning for marketing initiatives. •	Attend customer meetings to evaluate credit risks and identify business opportunities. •	Draft discussion sheets and deal memos for internal reviews and assist in finalizing comprehensive credit proposals. •	Collaborate with various teams to enhance the utilization of working capital facilities and promote the bank’s digital platforms and tools. •	Address client inquiries and foster relationships with domestic and international branches, as well as corporate clients. •	Manage new account openings and perform customer due diligence in line with compliance requirements. •	Prepare the necessary documentation for name clearance and customer onboarding, ensuring adherence to AML/KYC regulations. •	Oversee a portfolio of client accounts, monitoring key developments, covenants, and risk indicators, while preparing credit reviews. •	Generate periodic reports and assist in data analysis for various business needs. Requirements: •	Bachelor’s degree in a relevant field. • At least 3 years of experience as a Credit Analyst in Corporate or Investment Banking, with exposure to large corporate, asset-based lending, M&A, or investment deals. •	Proficiency in conducting detailed credit analysis to support banking transactions and decisions. Interested candidates who wish to apply for the advertised position, please click on “Apply”. We regret that only shortlisted candidates will be notified. EA License No.: 01C4394 (Persol Singapore PTE LTD) By sending us your personal data and curriculum vitae (CV), you are deemed to consent to Persol Singapore Pte Ltd and its affiliates to collect, use and disclose your personal data for the purposes set out in the Privacy Policy available at https://www.persolsingapore.com/policies. You acknowledge that you have read, understood, and agree with the Privacy Policy",0.17909335392833015,0,0.0
Project Planner - 12 month contract,"Our client is one of the leader in the water technology industry, they are seeking for an project planner to assist with projects needs Salary up to $7500 Contract till Jun 2027 Location: Woodlands Planning and scheduling of projects. Maintain and monitor project deadlines as per work schedule, progress update against baseline throughout the project process. Involve in coordination between sub-contractors/vendors/departments and anticipate labour / material / equipment demands to meet schedules. Communicate any conflict or challenges which may arise in the progress to Project Manager. Prepare and submit weekly/ monthly project status (Site progress) to document controller for weekly/ monthly report compilation. Adherence to safety practices in the work place. Knowledge of S-curves and generate S-curves for all the projects within the region. Knowledge of MS Project and Primavera software and generate the project schedules for all the projects within the region. PERSOL Singapore Pte Ltd • UEN No. 200007268E • EA License No. 01C4394 •EA Registration No. R21103542 (Ling Kai Jin) By sending us your personal data and curriculum vitae (CV), you are deemed to consent to PERSOL Singapore Pte Ltd and its affiliates to collect, use and disclose your personal data for the purposes set out in the Privacy Policy available at https://www.persolsingapore.com/policies. You acknowledge that you have read, understood, and agree with the Privacy Policy.",0.1775225429223184,0,0.0
Junior Investment Analyst Specialist,"We are partnering with an Asset Management whom are seeking a Junior Alternative Investments Specialist to support the evaluation, execution, and ongoing monitoring of alternative investment opportunities. This role is ideal for candidates at an early stage of their career who are eager to gain hands-on exposure across private markets, including fund and investment lifecycle activities. The successful candidate will work closely with senior investment professionals and management, supporting analysis, documentation, and coordination with both internal teams and external service providers. Responsibilities: Work closely with senior investment professionals on ad hoc projects and new initiatives Perform cash flow modelling, IRR calculations, and financial modelling Assist with the preparation of investment summaries, internal notes and presentation materials Coordinate with external service providers such as fund administrators, custodians and auditors Involve in the full fund cycle such as setting up, monitoring and closing of fund Assist with preparation of regulatory documentation and compliance checks Support documentation and follow up Track follow-ups, scheduling meetings with investors Requirements: Bachelor's degree in Finance or Economics is preferred Strong interest in alternative investment space such as Private Equity, Private Credit or Real Estate Open to Fresh Grad with internship experience within the private alternative space Prior exposure to financial modelling in a professional or internship setting is required Simply click the 'Apply now"" button to get started. EA License No. 23S2077 EA Reg No. : R22104987",0.189993891638661,0,0.0
Software Developer,"Job Title Software Developer About the Role We are looking for a developer with strong programming fundamentals, solid logical thinking, and good communication skills to help build modern digital and AI-enabled solutions. You will collaborate closely with consultants, developers, and business stakeholders to translate requirements into reliable and scalable implementations. Key Responsibilities Design, develop, and maintain applications with a focus on     clean logic and maintainability Translate business and functional requirements into technical     solutions Communicate technical concepts clearly to both technical and     non-technical stakeholders Participate in solution design, testing, and documentation Integrate applications with AI services, APIs, and automation     platforms Required Qualifications Minimum 2 years of experience in software development Strong programming fundamentals and problem-solving skills Good understanding of software logic, expressions, and application flow Proficiency or working knowledge of one or more general-purpose programming languages, such as: Python (AI services, data processing, integrations) JavaScript / TypeScript (web applications, APIs, integrations) C# (.NET) (Azure services, enterprise applications) Ability to work with logic- and expression-based languages , including: Formula-style or declarative expressions (e.g. Power Fx–like syntax) SQL expressions, conditional logic, and rule-based evaluations English conversant (spoken and written) Good communication skills and ability to work in cross-functional teams Willingness to learn and adapt to new technologies Nice to Have Experience or familiarity with low-code / automation platforms (e.g. Power Platform, Azure Logic Apps) Exposure to AI or cloud platforms , such as Azure AI / Azure AI Foundry , AI agents, or API-based AI services",0.18345116778676818,0,0.0
Data Analyst - Tableau/PowerBI,"Job Description & Requirements 5 years of experience, data analysis and visualization professional, instead of highly experienced data engineers. With experience in Retail industry Preferred Senior Tableau and Power BI technical background -Can communicate with user fluently to gathering requirements, do data analysis and build dashboard. Test and deploy to user. With Excellent retail data experience.",0.20220068148755008,0,0.0
Research Associate (Audio LLM) for AI Singapore (Products),"AI Singapore (AISG) is a national AI programme launched by the National Research Foundation (NRF) to anchor deep national capabilities in Artificial Intelligence (AI). The programme office is hosted by the Nanyang Technological University and brings together all Singapore-based research institutions and the vibrant ecosystem of Institutes of Higher Learning (IHLs) in developing AI products to perform use-inspired research, grow the knowledge, create the tools, and develop the talent to power Singapore's AI efforts. We are looking for a Research Associate for the Audio LLM development efforts of the SEA-LION project under AI Singapore. The successful candidate will help develop and train foundation/large audio language models, build datasets/pipelines for data development, evaluation benchmarks and developer enablement tools for the SEA-LION audio initiatives. Key Responsibilities: •	Contribute to algorithm design, training and serving SEA-LION team’s LLM audio products. •	Participate in ongoing integration and optimization with entities both in AI Singapore and external collaborators to develop AI Singapore’s LLM solutions. •	Conduct literature review, identify relevant state-of-the-art techniques for multimodal LLMs (audio and text). •	Develop data processing pipeline for multilingual audio datasets. •	Keep abreast of latest developments in NLP, AI and LLMs. Job Requirements: •	Masters or PhD in computer science, machine learning, AI, and other equivalent relevant fields. •	Familiar with PyTorch, Large Language Model’s Training and Data pipelines. •	Data driven, creative, and resourceful. •	Excellent communication and interpersonal skills. •	Able to proactively identify opportunities, take initiative and multi-task in a fast paced environment. •	Background in IT disciplines, working with a wide variety of tools and solutions. Up-to-date with AI research areas and current trends, especially their application to solving problems. •	Bonus if you have: •	Contribution to past open-source projects. •	Experience as a computer engineer working within a small/medium organization. •	Additional interest in Natural Language Processing (NLP). We regret that only shortlisted candidates will be notified.",0.22206977317772555,1,2.083333333333333
Admin cum account assistant [ Ubi / 80% admin 20% account duties ] 7094,"Accounts & Admin Generate invoices Preparation of month-end reports (showroom inventory, car financing analysis and sales analysis) Preparation and posting of SL-journals for transfer of deposits and visa waiver. Ad hoc duties as assigned Car Registration Check car registration folder for payment, documentation, approval, remarks, etc. Key in car registration via LTA Link. Update Registration Folder. Process refund cheque if any. Order number plate from vendor Send request to Indecco for IU commissioning. Ho Ming Jie (Edmund) Reg No: R1987094 The Supreme HR Advisory Pte Ltd EA No: 14C7279",0.17377018390084223,0,0.0
Project Manager - BMS / ELV,"Responsibilities: Analyse risks across project portfolio in accordance with organisational risk management policies and processes. Collaborate with internal and external stakeholders to ensure availability of resources. Collaborate with Quality Assurance department to support claims, oversee and ensure final acceptance by client. Define project scope, objectives budget and outcomes. Establish improvements to project management functions and organisational processes and procedures. Evaluate effectiveness of quality assurance and control procedures. Evaluate implications of project review findings and discussion topics on project management functions and organisational processes and procedures. Evaluate warranty claims and assess impact on project. Formulate project review policies and procedures. Identify areas of technical and business management training development. Lead the implementation of risk mitigation initiatives. Monitor project costs to ensure alignment with project budget. Requirements: Candidate must possess at least Diploma/Advanced/Higher/Graduate Diploma in Engineering (Electrical/Electronic), Engineering (Mechanical) or equivalent Minimum of 5 years of working experience in Project, BMS, ELV is required for this position Possess good analytical, leadership, interpersonal and communication skills",0.18946606500096294,0,0.0
Quality Control Manager (3 years contract/ Research),"Responsibilities ·               Develop and drive a strategic roadmap for yield improvement and defect reduction across critical process modules. ·               Lead the design and maintenance of advanced, real-time Statistical Process Control (SPC), Fault Detection and Classification (FDC), and Advanced Process Control
(APC) systems to stabilize and optimize all fabrication steps. ·               Cross-contamination management to achieve balance between research and development flexibilities in integration runsheet flow path vs process tools health and process repeatability. ·               Small volume prototype protocol and product and process control plan alignment and set-up with requestor, process margin runs till demonstration of product SPC repeatability and line defect and electrical yield. ·               Serve as the technical expert and primary quality interface for key customers,
leading customer audits, addressing quality-related concerns, and driving
customer-specific quality improvement plans. ·               Direct and oversee high-level, cross-functional root-cause analysis (RCA) and
corrective and preventive action (CAPA) teams for major process excursions,
non-conformances, and field returns, utilizing methodologies like 8D or Six
Sigma ·               Oversee the selection, qualification, and maintenance of all in-line and off-line
metrology and defect inspection tools, ensuring measurement system accuracy
(Gage R&R) and high data quality. ·               Collaborate with Process Integration and R&D teams to define, qualify, and stabilize robust manufacturing process windows for all new product introductions (NPI),
ensuring Design for Manufacturability (DFM) principles are met. ·               Leverage large-scale manufacturing data (Big Data) to identify subtle process drifts, predict failures, and proactively implement controls. ·               Lead, mentor, and manage a team of Quality Engineers, Process Control Engineers, and Technicians, setting performance goals, developing career paths, and fostering a culture of ownership and data-driven decision-making. ·               Collaborate closely with all stakeholders to balance the trade-off between quality stability, process efficiency, and tool uptime. Requirements ·               Degree in Engineering, Materials Science, Chemical Engineering, or a related technical field. ·               Preferable 10+ years of experience in the semiconductor industry, with a minimum of 5 years in a leadership/management role focusing on Process Control, Quality Assurance, or Yield Engineering within a Fab environment. ·               Deep technical knowledge of semiconductor fabrication processes in different
modules. ·               Expert-level knowledge of Statistical Process Control (SPC), Design of Experiments (DOE), Failure Mode and Effects Analysis (FMEA), and Lean/Six Sigma methodologies (Black Belt certification highly preferred). To find out more about this opportunity, please contact Lionel Liew at lionel.liew@gmprecruit.com . We regret that only shortlisted candidates will be notified. GMP Technologies (S) Pte Ltd  |   EA Licence: 11C3793
|   EA Personnel: Lionel Liew   |  
Registration No: R1330693 This is in partnership with the Employment and Employability Institute Pte Ltd (“e2i”). e2i is the empowering network for workers and
employers seeking employment and employability solutions. e2i serves as a
bridge between workers and employers, connecting with workers to offer job
security through job-matching, career guidance and skills upgrading services,
and partnering employers to address their manpower needs through recruitment,
training, and job redesign solutions. e2i is a tripartite initiative of the
National Trades Union Congress set up to support nation-wide manpower and
skills upgrading initiatives. By applying for this role, you consent to GMP
Technologies (S) Pte Ltd’s PDPA and e2i’s PDPA .",0.1838511123106815,0,0.0
Financial Planning and Analyst,"Develop and maintain financial models, forecasts, and scenario analyses to support decision-making. Lead the annual budgeting process and periodic forecast updates with strong attention to accuracy and timeliness. Perform variance analysis against budget/forecast, delivering actionable insights to management. Collaborate with cross-functional teams (sales, engineering, project management) to understand financial drivers and improve forecasting accuracy. Track and report on project-level P&L and capital expenditures, ensuring transparency and control. Prepare management reports and presentations for headquarters to inform strategic planning. Support long-term strategic planning and investment decisions through in-depth financial analysis. Analyse cost structures and revenue trends to identify opportunities for efficiency and
growth. Assist in ad hoc analysis requests from headquarters HOW TO APPLY: Interested applicants, kindly send your resume in MS WORD format or please click on “Apply Now”. We regret only shortlisted candidates will be notified. Important Note: Trust Recruit Pte Ltd is committed to safeguarding your personal data in accordance with the Personal Data Protection Act (PDPA). Please read our privacy statement on our corporate website. Trust Recruit Pte Ltd EA License No: 19C9950 EA Personnel: Tan Sin Yong (Stella) EA Personnel Reg No: R24124127",0.20815730169783167,0,0.0
Customer Service,"Upnon Academy is a financial literacy academy formed with the mission of fulfilling dreams for working adults and underprivileged children through financial education without money worries. To achieve this, we seek driven individuals with integrity to join us. Key Responsibilities: Responding to client inquiries, including providing detailed product information and support. Cultivating long-term relationships with clients to enhance brand loyalty and maintain a positive brand image. Collaborating with cross-functional teams to ensure alignment with organizational objectives. Requirements: A polytechnic diploma or degree. Only Singaporean and Permanent Resident. Share our vision and values. Driven individuals with integrity. Demonstrated ability to deliver exceptional customer service that distinguishes the company from competitors. Commitment to upholding a positive brand reputation and ensuring high customer satisfaction. Self-assured, proactive, and results-driven mindset. Strong self-discipline and ability to work independently. Why Join Us: Our passion in tackling the current problems in conventional financial literacy. A culture driven by integrity. Our emphasis on quality over quantity. No prior experience necessary; comprehensive training provided. Application Process: If you are driven with integrity and are passionate about building a long-lasting career success that is meaningful, please send us your latest resume with a recent photo. Shortlisted applicants will be contacted to schedule for a face to face interview.",0.1834446851125823,0,0.0
PROJECT ENGINEER,"Job Responsibilities: Project Engineer to support the migration of our Automatic Fare Collection (AFC) system to a cloud based platform. The Project Engineer will coordinate project activities, track progress, manage budgets, and ensure smooth collaboration across internal teams, contractors, and external stakeholders. This role requires strong independence, technical awareness of AFC and cloud systems, and excellent organisational skills to ensure timely and successful project delivery. • Plan, organise, schedule, and facilitate project meetings with internal teams, contractors, and stakeholders. • Prepare agendas, capture minutes, and follow up on action items to ensure accountability. • Monitor project performance, identify potential risks and issues, and implement mitigation strategies. • Produce and communicate accurate, timely project progress reports for management forums, steering committees, and stakeholders on a regular basis • Ensure project deliverables meet established quality standards, compliance requirements, and customer expectations. • Collaborate with the Finance team to administer project budgets and expenditures. • Facilitate and document design and technical review sessions with contractors, cloud architects, and AFC system specialists. • Track review outcomes to ensure incorporation into the project deliverables. • Promote continuous improvement by conducting post-project evaluations and implementing lessons learned. Required Experience and Skills:- • Bachelor’s degree in engineering, Computer Science, Project Management, or a related discipline. • Proven experience as a Project Engineer or Project Coordinator in technology or system migration projects. • Relevant project management or project experience in the area of Automatic Fare Collection system in Singapore transit environment will be a plus. • Proficient in Microsoft Office for Windows. • Strong organisational and time management skills with ability to work independently. • Excellent stakeholder management and communication skills. • Organizational, leadership, analytical, problem-solving and decision-making skills. • Ability to work under pressure, manage competing priorities, and adapt to changing requirements.",0.22137625679685516,0,0.0
Business Systems Analyst & Developer (Yishun),"Brief Summary: Join an innovative team as a Business Systems Analyst & Developer, where you will contribute to dynamic application development and deliver scalable IT solutions that drive organizational success. Responsibilities: Oversee all stages of application development, including requirements gathering, architectural design, development, testing, deployment, and post-production support. Design and implement secure, scalable, and maintainable IT solutions while adhering to best practices for performance optimization, and manage IT platforms and ACL. Create and maintain comprehensive project documentation for reference, support, and knowledge transfer. Evaluate and implement development platforms and methodologies, including low-code/no-code solutions as needed. Support IT Service Management processes in collaboration with headquarters, including conducting user education and local operational support. Work closely with business users and IT teams to ensure that technical solutions align with organizational goals and deliver high-quality results. Coordinate with headquarters and external service providers for implementations, enhancements, and troubleshooting. Perform additional tasks as directed by management. Requirements: Bachelor's Degree in Computer Science, Information Systems, or a related technical field. A minimum of 1-3 years of relevant experience in a similar role. Proficiency in JavaScript, HTML, CSS, SQL, and REST/SOAP APIs for system integration. Familiarity with enterprise platforms such as ServiceNow, Microsoft Power Platform, or SharePoint, as well as understanding of ITIL framework and Agile/Scrum methodologies. Basic knowledge of cloud concepts. Strong communication skills to effectively engage with both business and technical teams. Demonstrated ability to analyze complex business challenges, identify root causes, and convert them into structured technical requirements. PERSOLKELLY Singapore Pte Ltd | EA License No.: 01C4394 | UEN No. 200007268E Registration No.: R23112488 (Julian Nerchan) By sending us your personal data and curriculum vitae (CV), you are deemed to consent to PERSOLKELLY Singapore Pte Ltd and its affiliates to collect, use and disclose your personal data for the purposes set out in the
Privacy Policy available at https://www.persolsingapore.com/policies. You acknowledge that you have read, understood, and agree with the Privacy Policy.",0.1761463564263427,0,0.0
SAP S4 FICO Consultant,"PURPOSE AND SCOPE: The Applications (SAP) team within Group Digital is tasked with building and maintaining the ERP Technology backbone to accelerate business growth and enable incubation of new business areas rapidly. The SAP Consultant will be the subject matter expert of the SAP S4HANA functional area and responsible for delivering S4HANA solutions in accordance to the business needs. KEY ROLES AND RESPONSIBILITIES: SAP Application Expertise: • Subject matter expert in SAP S4HANA FICO area with in-depth knowledge of best practices and technological trends. • Develop fit for purpose solutions that align with business operation and enterprise architecture. Project/Solution Delivery • Responsible for delivering projects and enhancements of SAP S4HANA systems in alignment with the global roadmap and template. • Liaise with Business Owners to identify business needs. • Conduct Requirement Gathering Workshop; perform Fit-Gap Analysis and Solution Design; prepare Business Blueprint and Functional Specs; review Technical Specs, Configuration Document, RICEF List, Authorization Matrix, Test Scenarios and UAT Scripts, End user training manuals. • Perform Data Migration from legacy systems to SAP. • Ensure customer/business user adoption through change management and user training. • Ensure smooth transition of newly implemented SAP applications to Application Maintenance and Support (AMS) team for their day-to-day support. • Review business requirement specifications and feasibility of possible solutions provided by AMS vendors. • Identify and resolve systems issues proactively. SAP Technical Ownership and Governance • Review and update of the Global Template; manage localization or deviation requests to the Global Template. • Comply with SAP application policies, procedures and guidelines. • Identify, assess, and mitigate the business impacts of SAP system-related risks; participate in patch and business continuity exercise to ensure compliance to the company risk and security framework QUALIFICATIONS & EXPERIENCE QUALIFICATION: • Degree in Computer Science/Information Technology or related discipline EXPERIENCE: • At least 8 years of strong SAP S4HANA FICO background, preferably with international technology companies or end user MNC in Utilities / Energy / Power Gen or related industries, in a similar capacity • FICO Lead in at least 3 full cycles SAP implementation projects TECHNICAL SKILLS: • Hands-on experience required in S4HANA functions, including configuration or development in the following areas: o S4HANA Finance and Controlling (FICO) o Funds Management o ABAP o Roles and Security o Integration with other SAP modules systems • Good to have technical know-how and experience in S4HANA functions such as (but not limited to): o Financial Consolidation o Fiori PREFERRED SKILLS & CHARACTERISTICS: • Analytical, self-driven, and proactive in keeping up with new technologies and continuously developing technical skills • Collaborative team player who can contribute effectively in a team environment • Capable of working independently and taking ownership of assignments • Project management and vendor management experience preferred • Strong time management skills with the ability to effectively prioritize tasks • Excellent attention to detail and focus on completing tasks accurately and on time • Able to work well under pressure and meet deadlines • Flexibility to support non-SAP system requirements as needed • Proficient in SAP technologies with relevant experience. • Willingness to travel as required for the role",0.17319727511616925,0,0.0
